,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year
33515,Solomon Islands,Fiji,2.0,1.0,Pacific Games,New Caledonia,True,Home,2011
33516,New Caledonia,Solomon Islands,2.0,0.0,Pacific Games,New Caledonia,False,Home,2011
33517,Tahiti,Fiji,2.0,1.0,Pacific Games,New Caledonia,True,Home,2011
33518,St. Vincent / Grenadines,Dominica,1.0,0.0,Friendly,St. Vincent / Grenadines,False,Home,2011
33519,Argentina,Brazil,0.0,0.0,Friendly,Argentina,False,Draw,2011
33520,Suriname,Curaçao,2.0,0.0,Friendly,Suriname,False,Home,2011
33521,Suriname,Curaçao,2.0,2.0,Friendly,Suriname,False,Draw,2011
33522,Brazil,Argentina,2.0,0.0,Friendly,Brazil,False,Home,2011
33523,Antigua and Barbuda,Martinique,1.0,0.0,Friendly,Antigua and Barbuda,False,Home,2011
33524,Hong Kong,Philippines,3.0,3.0,Dragon Cup,Taiwan,True,Draw,2011
33525,Ethiopia,Sudan,1.0,2.0,Friendly,Ethiopia,False,Away,2011
33526,Antigua and Barbuda,Martinique,1.0,2.0,Friendly,Antigua and Barbuda,False,Away,2011
33527,Hong Kong,Macau,5.0,1.0,Dragon Cup,Taiwan,True,Home,2011
33528,Ethiopia,Malawi,0.0,0.0,Friendly,Ethiopia,False,Draw,2011
33529,Philippines,Macau,2.0,0.0,Dragon Cup,Taiwan,True,Home,2011
33530,IR Iran,Palestine,7.0,0.0,Friendly,IR Iran,False,Home,2011
33531,China PR,United Arab Emirates,2.0,1.0,Friendly,China PR,False,Home,2011
33532,Thailand,Jordan,0.0,0.0,Friendly,Thailand,False,Draw,2011
33533,Andorra,Republic of Ireland,0.0,2.0,UEFA Euro qualification,Andorra,False,Away,2011
33534,Argentina,Chile,4.0,1.0,FIFA World Cup qualification,Argentina,False,Home,2011
33535,Armenia,North Macedonia,4.0,1.0,UEFA Euro qualification,Armenia,False,Home,2011
33536,Australia,Malaysia,5.0,0.0,Friendly,Australia,False,Home,2011
33537,Azerbaijan,Austria,1.0,4.0,UEFA Euro qualification,Azerbaijan,False,Away,2011
33538,Barbados,Guyana,0.0,2.0,FIFA World Cup qualification,Barbados,False,Away,2011
33539,Belgium,Kazakhstan,4.0,1.0,UEFA Euro qualification,Belgium,False,Home,2011
33540,Belize,Grenada,1.0,4.0,FIFA World Cup qualification,Belize,False,Away,2011
33541,Bermuda,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,Bermuda,False,Home,2011
33542,Bosnia and Herzegovina,Luxembourg,5.0,0.0,UEFA Euro qualification,Bosnia and Herzegovina,False,Home,2011
33543,Cayman Islands,Suriname,0.0,1.0,FIFA World Cup qualification,Cayman Islands,False,Away,2011
33544,Congo DR,Cameroon,2.0,3.0,African Cup of Nations qualification,Congo DR,False,Away,2011
33545,Costa Rica,Brazil,0.0,1.0,Friendly,Costa Rica,False,Away,2011
33546,Curaçao,Antigua and Barbuda,0.0,1.0,FIFA World Cup qualification,Curaçao,False,Away,2011
33547,Cyprus,Denmark,1.0,4.0,UEFA Euro qualification,Cyprus,False,Away,2011
33548,Czech Republic,Spain,0.0,2.0,UEFA Euro qualification,Czech Republic,False,Away,2011
33549,Dominica,Panama,0.0,5.0,FIFA World Cup qualification,Dominica,False,Away,2011
33550,Dominican Republic,El Salvador,1.0,2.0,FIFA World Cup qualification,Dominican Republic,False,Away,2011
33551,Ecuador,Venezuela,2.0,0.0,FIFA World Cup qualification,Ecuador,False,Home,2011
33552,Finland,Sweden,1.0,2.0,UEFA Euro qualification,Finland,False,Away,2011
33553,France,Albania,3.0,0.0,UEFA Euro qualification,France,False,Home,2011
33554,Gabon,Equatorial Guinea,2.0,0.0,Friendly,France,True,Home,2011
33555,Greece,Croatia,2.0,0.0,UEFA Euro qualification,Greece,False,Home,2011
33556,Indonesia,Saudi Arabia,0.0,0.0,Friendly,Malaysia,True,Draw,2011
33557,Japan,Vietnam,1.0,0.0,Friendly,Japan,False,Home,2011
33558,Korea Republic,Poland,2.0,2.0,Friendly,Korea Republic,False,Draw,2011
33559,Latvia,Malta,2.0,0.0,UEFA Euro qualification,Latvia,False,Home,2011
33560,Montenegro,England,2.0,2.0,UEFA Euro qualification,Montenegro,False,Draw,2011
33561,Netherlands,Moldova,1.0,0.0,UEFA Euro qualification,Netherlands,False,Home,2011
33562,Northern Ireland,Estonia,1.0,2.0,UEFA Euro qualification,Northern Ireland,False,Away,2011
33563,Peru,Paraguay,2.0,0.0,FIFA World Cup qualification,Peru,False,Home,2011
33564,Portugal,Iceland,5.0,3.0,UEFA Euro qualification,Portugal,False,Home,2011
33565,Puerto Rico,Saint Kitts and Nevis,1.0,1.0,FIFA World Cup qualification,Puerto Rico,False,Draw,2011
33566,Romania,Belarus,2.0,2.0,UEFA Euro qualification,Romania,False,Draw,2011
33567,Serbia,Italy,1.0,1.0,UEFA Euro qualification,Serbia,False,Draw,2011
33568,Singapore,Philippines,2.0,0.0,Friendly,Singapore,False,Home,2011
33569,Slovakia,Russia,0.0,1.0,UEFA Euro qualification,Slovakia,False,Away,2011
33570,St. Lucia,Canada,0.0,7.0,FIFA World Cup qualification,St. Lucia,False,Away,2011
33571,Turkey,Germany,1.0,3.0,UEFA Euro qualification,Turkey,False,Away,2011
33572,Ukraine,Bulgaria,3.0,0.0,Friendly,Ukraine,False,Home,2011
33573,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,Uruguay,False,Home,2011
33574,US Virgin Islands,Haiti,0.0,7.0,FIFA World Cup qualification,US Virgin Islands,False,Away,2011
33575,Wales,Switzerland,2.0,0.0,UEFA Euro qualification,Wales,False,Home,2011
33576,Cabo Verde,Zimbabwe,2.0,1.0,African Cup of Nations qualification,Cabo Verde,False,Home,2011
33577,Chad,Malawi,2.0,2.0,African Cup of Nations qualification,Chad,False,Draw,2011
33578,Egypt,Niger,3.0,0.0,African Cup of Nations qualification,Egypt,False,Home,2011
33579,Ethiopia,Madagascar,4.0,2.0,African Cup of Nations qualification,Ethiopia,False,Home,2011
33580,Gambia,Burkina Faso,1.0,1.0,African Cup of Nations qualification,Gambia,False,Draw,2011
33581,Guinea-Bissau,Angola,0.0,2.0,African Cup of Nations qualification,Guinea-Bissau,False,Away,2011
33582,Liberia,Mali,1.0,2.0,African Cup of Nations qualification,Liberia,False,Away,2011
33583,Liechtenstein,Scotland,0.0,1.0,UEFA Euro qualification,Liechtenstein,False,Away,2011
33584,Mozambique,Comoros,3.0,0.0,African Cup of Nations qualification,Mozambique,False,Home,2011
33585,Nigeria,Guinea,2.0,2.0,African Cup of Nations qualification,Nigeria,False,Draw,2011
33586,South Africa,Sierra Leone,0.0,0.0,African Cup of Nations qualification,South Africa,False,Draw,2011
33587,Sudan,Ghana,0.0,2.0,African Cup of Nations qualification,Sudan,False,Away,2011
33588,Eswatini,Congo,0.0,1.0,African Cup of Nations qualification,Eswatini,False,Away,2011
33589,Tunisia,Togo,2.0,0.0,African Cup of Nations qualification,Tunisia,False,Home,2011
33590,Uganda,Kenya,0.0,0.0,African Cup of Nations qualification,Uganda,False,Draw,2011
33591,USA,Honduras,1.0,0.0,Friendly,USA,False,Home,2011
33592,Zambia,Libya,0.0,0.0,African Cup of Nations qualification,Zambia,False,Draw,2011
33593,Algeria,Central African Republic,2.0,0.0,African Cup of Nations qualification,Algeria,False,Home,2011
33594,Benin,Rwanda,0.0,1.0,African Cup of Nations qualification,Benin,False,Away,2011
33595,Côte d'Ivoire,Burundi,2.0,1.0,African Cup of Nations qualification,Côte d'Ivoire,False,Home,2011
33596,Mauritius,Senegal,0.0,2.0,African Cup of Nations qualification,Mauritius,False,Away,2011
33597,Morocco,Tanzania,3.0,1.0,African Cup of Nations qualification,Morocco,False,Home,2011
33598,Albania,Romania,1.0,1.0,UEFA Euro qualification,Albania,False,Draw,2011
33599,Antigua and Barbuda,US Virgin Islands,10.0,0.0,FIFA World Cup qualification,Antigua and Barbuda,False,Home,2011
33600,Australia,Oman,3.0,0.0,FIFA World Cup qualification,Australia,False,Home,2011
33601,Belarus,Poland,0.0,2.0,Friendly,Germany,True,Away,2011
33602,Bermuda,Guyana,1.0,1.0,FIFA World Cup qualification,Bermuda,False,Draw,2011
33603,Bolivia,Colombia,1.0,2.0,FIFA World Cup qualification,Bolivia,False,Away,2011
33604,Bulgaria,Wales,0.0,1.0,UEFA Euro qualification,Bulgaria,False,Away,2011
33605,Canada,Puerto Rico,0.0,0.0,FIFA World Cup qualification,Canada,False,Draw,2011
33606,Chile,Peru,4.0,2.0,FIFA World Cup qualification,Chile,False,Home,2011
33607,China PR,Iraq,0.0,1.0,FIFA World Cup qualification,China PR,False,Away,2011
33608,Croatia,Latvia,2.0,0.0,UEFA Euro qualification,Croatia,False,Home,2011
33609,Denmark,Portugal,2.0,1.0,UEFA Euro qualification,Denmark,False,Home,2011
33610,El Salvador,Cayman Islands,4.0,0.0,FIFA World Cup qualification,El Salvador,False,Home,2011
33611,Equatorial Guinea,Cameroon,1.0,1.0,Friendly,Equatorial Guinea,False,Draw,2011
33612,Estonia,Ukraine,0.0,2.0,Friendly,Estonia,False,Away,2011
33613,France,Bosnia and Herzegovina,1.0,1.0,UEFA Euro qualification,France,False,Draw,2011
33614,Georgia,Greece,1.0,2.0,UEFA Euro qualification,Georgia,False,Away,2011
33615,Germany,Belgium,3.0,1.0,UEFA Euro qualification,Germany,False,Home,2011
33616,Ghana,Nigeria,0.0,0.0,Friendly,England,True,Draw,2011
33617,Guatemala,Belize,3.0,1.0,FIFA World Cup qualification,Guatemala,False,Home,2011
33618,Haiti,Curaçao,2.0,2.0,FIFA World Cup qualification,Haiti,False,Draw,2011
33619,Honduras,Jamaica,2.0,1.0,Friendly,Honduras,False,Home,2011
33620,Hungary,Finland,0.0,0.0,UEFA Euro qualification,Hungary,False,Draw,2011
33621,Indonesia,Qatar,2.0,3.0,FIFA World Cup qualification,Indonesia,False,Away,2011
33622,IR Iran,Bahrain,6.0,0.0,FIFA World Cup qualification,IR Iran,False,Home,2011
33623,Republic of Ireland,Armenia,2.0,1.0,UEFA Euro qualification,Republic of Ireland,False,Home,2011
33624,Italy,Northern Ireland,3.0,0.0,UEFA Euro qualification,Italy,False,Home,2011
33625,Japan,Tajikistan,8.0,0.0,FIFA World Cup qualification,Japan,False,Home,2011
33626,Kazakhstan,Austria,0.0,0.0,UEFA Euro qualification,Kazakhstan,False,Draw,2011
33627,Korea DPR,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Korea DPR,False,Away,2011
33628,Korea Republic,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Korea Republic,False,Home,2011
33629,Lebanon,Kuwait,2.0,2.0,FIFA World Cup qualification,Lebanon,False,Draw,2011
33630,Lithuania,Czech Republic,1.0,4.0,UEFA Euro qualification,Lithuania,False,Away,2011
33631,North Macedonia,Slovakia,1.0,1.0,UEFA Euro qualification,North Macedonia,False,Draw,2011
33632,Malta,Israel,0.0,2.0,UEFA Euro qualification,Malta,False,Away,2011
33633,Mexico,Brazil,1.0,2.0,Friendly,Mexico,False,Away,2011
33634,Moldova,San Marino,4.0,0.0,UEFA Euro qualification,Moldova,False,Home,2011
33635,Norway,Cyprus,3.0,1.0,UEFA Euro qualification,Norway,False,Home,2011
33636,Panama,Nicaragua,5.0,1.0,FIFA World Cup qualification,Panama,False,Home,2011
33637,Paraguay,Uruguay,1.0,1.0,FIFA World Cup qualification,Paraguay,False,Draw,2011
33638,Philippines,Nepal,4.0,0.0,Friendly,Philippines,False,Home,2011
33639,Russia,Andorra,6.0,0.0,UEFA Euro qualification,Russia,False,Home,2011
33640,Singapore,Jordan,0.0,3.0,FIFA World Cup qualification,Singapore,False,Away,2011
33641,Slovenia,Serbia,1.0,0.0,UEFA Euro qualification,Slovenia,False,Home,2011
33642,Spain,Scotland,3.0,1.0,UEFA Euro qualification,Spain,False,Home,2011
33643,St. Kitts and Nevis,St. Lucia,1.0,1.0,FIFA World Cup qualification,St. Kitts and Nevis,False,Draw,2011
33644,Suriname,Dominican Republic,1.0,3.0,FIFA World Cup qualification,Suriname,False,Away,2011
33645,Sweden,Netherlands,3.0,2.0,UEFA Euro qualification,Sweden,False,Home,2011
33646,Switzerland,Montenegro,2.0,0.0,UEFA Euro qualification,Switzerland,False,Home,2011
33647,Thailand,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Thailand,False,Draw,2011
33648,Trinidad and Tobago,Barbados,4.0,0.0,FIFA World Cup qualification,Trinidad and Tobago,False,Home,2011
33649,Turkey,Azerbaijan,1.0,0.0,UEFA Euro qualification,Turkey,False,Home,2011
33650,USA,Ecuador,0.0,1.0,Friendly,USA,False,Away,2011
33651,Venezuela,Argentina,1.0,0.0,FIFA World Cup qualification,Venezuela,False,Home,2011
33652,Namibia,Lesotho,0.0,0.0,Friendly,Namibia,False,Draw,2011
33653,Kuwait,Bahrain,0.0,1.0,Friendly,Kuwait,False,Away,2011
33654,Qatar,Oman,0.0,0.0,Friendly,Qatar,False,Draw,2011
33655,Antigua and Barbuda,Guadeloupe,0.0,0.0,Friendly,Antigua and Barbuda,False,Draw,2011
33656,Iraq,Lebanon,1.0,0.0,Friendly,Qatar,True,Home,2011
33657,Lesotho,Congo DR,0.0,3.0,Friendly,South Africa,True,Away,2011
33658,Gabon,Brazil,0.0,2.0,Friendly,Gabon,False,Away,2011
33659,Albania,Azerbaijan,0.0,1.0,Friendly,Albania,False,Away,2011
33660,Antigua and Barbuda,Haiti,1.0,0.0,FIFA World Cup qualification,Antigua and Barbuda,False,Home,2011
33661,Argentina,Bolivia,1.0,1.0,FIFA World Cup qualification,Argentina,False,Draw,2011
33662,Bahrain,IR Iran,1.0,1.0,FIFA World Cup qualification,Bahrain,False,Draw,2011
33663,Belgium,Romania,2.0,1.0,Friendly,Belgium,False,Home,2011
33664,Bermuda,Barbados,2.0,1.0,FIFA World Cup qualification,Bermuda,False,Home,2011
33665,Bosnia and Herzegovina,Portugal,0.0,0.0,UEFA Euro qualification,Bosnia and Herzegovina,False,Draw,2011
33666,Burkina Faso,Mali,1.0,1.0,Friendly,France,True,Draw,2011
33667,Cameroon,Sudan,3.0,1.0,Friendly,Morocco,True,Home,2011
33668,Chad,Tanzania,1.0,2.0,FIFA World Cup qualification,Chad,False,Away,2011
33669,Colombia,Venezuela,1.0,1.0,FIFA World Cup qualification,Colombia,False,Draw,2011
33670,Comoros,Mozambique,0.0,1.0,FIFA World Cup qualification,Comoros,False,Away,2011
33671,Cyprus,Scotland,1.0,2.0,Friendly,Cyprus,False,Away,2011
33672,Czech Republic,Montenegro,2.0,0.0,UEFA Euro qualification,Czech Republic,False,Home,2011
33673,Denmark,Sweden,2.0,0.0,Friendly,Denmark,False,Home,2011
33674,Djibouti,Namibia,0.0,4.0,FIFA World Cup qualification,Djibouti,False,Away,2011
33675,Dominican Republic,Cayman Islands,4.0,0.0,FIFA World Cup qualification,Dominican Republic,False,Home,2011
33676,Equatorial Guinea,Madagascar,2.0,0.0,FIFA World Cup qualification,Equatorial Guinea,False,Home,2011
33677,Eritrea,Rwanda,1.0,1.0,FIFA World Cup qualification,Eritrea,False,Draw,2011
33678,Estonia,Republic of Ireland,0.0,4.0,UEFA Euro qualification,Estonia,False,Away,2011
33679,France,USA,1.0,0.0,Friendly,France,False,Home,2011
33680,Georgia,Moldova,2.0,0.0,Friendly,Georgia,False,Home,2011
33681,Greece,Russia,1.0,1.0,Friendly,Greece,False,Draw,2011
33682,Guatemala,Grenada,3.0,0.0,FIFA World Cup qualification,Guatemala,False,Home,2011
33683,Guinea-Bissau,Togo,1.0,1.0,FIFA World Cup qualification,Guinea-Bissau,False,Draw,2011
33684,Guyana,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,Guyana,False,Home,2011
33685,Hungary,Liechtenstein,5.0,0.0,Friendly,Hungary,False,Home,2011
33686,Iraq,China PR,1.0,0.0,FIFA World Cup qualification,Qatar,True,Home,2011
33687,Jordan,Singapore,2.0,0.0,FIFA World Cup qualification,Jordan,False,Home,2011
33688,Kuwait,Lebanon,0.0,1.0,FIFA World Cup qualification,Kuwait,False,Away,2011
33689,Lesotho,Burundi,1.0,0.0,FIFA World Cup qualification,Lesotho,False,Home,2011
33690,Mexico,Serbia,2.0,0.0,Friendly,Mexico,False,Home,2011
33691,Morocco,Uganda,0.0,1.0,Friendly,Morocco,False,Away,2011
33692,Netherlands,Switzerland,0.0,0.0,Friendly,Netherlands,False,Draw,2011
33693,Nicaragua,Dominica,1.0,0.0,FIFA World Cup qualification,Nicaragua,False,Home,2011
33694,Oman,Australia,1.0,0.0,FIFA World Cup qualification,Oman,False,Home,2011
33695,Panama,Costa Rica,2.0,0.0,Friendly,Panama,False,Home,2011
33696,Paraguay,Ecuador,2.0,1.0,FIFA World Cup qualification,Paraguay,False,Home,2011
33697,Poland,Italy,0.0,2.0,Friendly,Poland,False,Away,2011
33698,Puerto Rico,St. Lucia,4.0,0.0,FIFA World Cup qualification,Puerto Rico,False,Home,2011
33699,Qatar,Indonesia,4.0,0.0,FIFA World Cup qualification,Qatar,False,Home,2011
33700,São Tomé and Príncipe,Congo,0.0,5.0,FIFA World Cup qualification,São Tomé and Príncipe,False,Away,2011
33701,Saudi Arabia,Thailand,3.0,0.0,FIFA World Cup qualification,Saudi Arabia,False,Home,2011
33702,Seychelles,Kenya,0.0,3.0,FIFA World Cup qualification,Seychelles,False,Away,2011
33703,St. Kitts and Nevis,Canada,0.0,0.0,FIFA World Cup qualification,St. Kitts and Nevis,False,Draw,2011
33704,Suriname,El Salvador,1.0,3.0,FIFA World Cup qualification,Suriname,False,Away,2011
33705,Eswatini,Congo DR,1.0,3.0,FIFA World Cup qualification,Eswatini,False,Away,2011
33706,Tajikistan,Japan,0.0,4.0,FIFA World Cup qualification,Tajikistan,False,Away,2011
33707,Turkey,Croatia,0.0,3.0,UEFA Euro qualification,Turkey,False,Away,2011
33708,Ukraine,Germany,3.0,3.0,Friendly,Ukraine,False,Draw,2011
33709,United Arab Emirates,Korea Republic,0.0,2.0,FIFA World Cup qualification,United Arab Emirates,False,Away,2011
33710,Uruguay,Chile,4.0,0.0,FIFA World Cup qualification,Uruguay,False,Home,2011
33711,Uzbekistan,Korea DPR,1.0,0.0,FIFA World Cup qualification,Uzbekistan,False,Home,2011
33712,US Virgin Islands,Curaçao,0.0,3.0,FIFA World Cup qualification,US Virgin Islands,False,Away,2011
33713,Algeria,Tunisia,1.0,0.0,Friendly,Algeria,False,Home,2011
33714,England,Spain,1.0,0.0,Friendly,England,False,Home,2011
33715,Nigeria,Botswana,0.0,0.0,Friendly,Nigeria,False,Draw,2011
33716,Somalia,Ethiopia,0.0,0.0,FIFA World Cup qualification,Djibouti,True,Draw,2011
33717,South Africa,Côte d'Ivoire,1.0,1.0,Friendly,South Africa,False,Draw,2011
33718,Wales,Norway,4.0,1.0,Friendly,Wales,False,Home,2011
33719,India,Malaysia,1.0,1.0,Friendly,India,False,Draw,2011
33720,Morocco,Cameroon,1.0,1.0,Friendly,Morocco,False,Draw,2011
33721,Sudan,Uganda,0.0,0.0,Friendly,Morocco,True,Draw,2011
33722,Bermuda,Barbados,2.0,1.0,FIFA World Cup qualification,Bermuda,False,Home,2011
33723,Brazil,Egypt,2.0,0.0,Friendly,Qatar,True,Home,2011
33724,Cayman Islands,Dominican Republic,1.0,1.0,FIFA World Cup qualification,Cayman Islands,False,Draw,2011
33725,Honduras,Serbia,2.0,0.0,Friendly,Honduras,False,Home,2011
33726,Puerto Rico,St. Lucia,3.0,0.0,FIFA World Cup qualification,Puerto Rico,False,Home,2011
33727,Belarus,Libya,1.0,1.0,Friendly,United Arab Emirates,True,Draw,2011
33728,Burundi,Lesotho,2.0,2.0,FIFA World Cup qualification,Burundi,False,Draw,2011
33729,Canada,Saint Kitts and Nevis,4.0,0.0,FIFA World Cup qualification,Canada,False,Home,2011
33730,Chile,Paraguay,2.0,0.0,FIFA World Cup qualification,Chile,False,Home,2011
33731,Colombia,Argentina,1.0,2.0,FIFA World Cup qualification,Colombia,False,Away,2011
33732,Congo,São Tomé and Príncipe,1.0,1.0,FIFA World Cup qualification,Congo,False,Draw,2011
33733,Congo DR,Eswatini,5.0,1.0,FIFA World Cup qualification,Congo DR,False,Home,2011
33734,Costa Rica,Spain,2.0,2.0,Friendly,Costa Rica,False,Draw,2011
33735,Croatia,Turkey,0.0,0.0,UEFA Euro qualification,Croatia,False,Draw,2011
33736,Curaçao,US Virgin Islands,6.0,1.0,FIFA World Cup qualification,Curaçao,False,Home,2011
33737,Denmark,Finland,2.0,1.0,Friendly,Denmark,False,Home,2011
33738,Ecuador,Peru,2.0,0.0,FIFA World Cup qualification,Ecuador,False,Home,2011
33739,El Salvador,Suriname,4.0,0.0,FIFA World Cup qualification,El Salvador,False,Home,2011
33740,England,Sweden,1.0,0.0,Friendly,England,False,Home,2011
33741,France,Belgium,0.0,0.0,Friendly,France,False,Draw,2011
33742,Germany,Netherlands,3.0,0.0,Friendly,Germany,False,Home,2011
33743,Ghana,Gabon,2.0,1.0,Friendly,France,True,Home,2011
33744,Greece,Romania,1.0,3.0,Friendly,Austria,True,Away,2011
33745,Grenada,Guatemala,1.0,4.0,FIFA World Cup qualification,Grenada,False,Away,2011
33746,Guinea,Burkina Faso,1.0,1.0,Friendly,France,True,Draw,2011
33747,Haiti,Antigua and Barbuda,2.0,1.0,FIFA World Cup qualification,Haiti,False,Home,2011
33748,Indonesia,IR Iran,1.0,4.0,FIFA World Cup qualification,Indonesia,False,Away,2011
33749,Republic of Ireland,Estonia,1.0,1.0,UEFA Euro qualification,Republic of Ireland,False,Draw,2011
33750,Italy,Uruguay,0.0,1.0,Friendly,Italy,False,Away,2011
33751,Jordan,Iraq,1.0,3.0,FIFA World Cup qualification,Jordan,False,Away,2011
33752,Kenya,Seychelles,4.0,0.0,FIFA World Cup qualification,Kenya,False,Home,2011
33753,Korea DPR,Japan,1.0,0.0,FIFA World Cup qualification,Korea DPR,False,Home,2011
33754,Kuwait,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Kuwait,False,Home,2011
33755,Lebanon,Korea Republic,2.0,1.0,FIFA World Cup qualification,Lebanon,False,Home,2011
33756,Luxembourg,Switzerland,0.0,1.0,Friendly,Luxembourg,False,Away,2011
33757,North Macedonia,Albania,0.0,0.0,Friendly,North Macedonia,False,Draw,2011
33758,Madagascar,Equatorial Guinea,2.0,1.0,FIFA World Cup qualification,Madagascar,False,Home,2011
33759,Montenegro,Czech Republic,0.0,1.0,UEFA Euro qualification,Montenegro,False,Away,2011
33760,Mozambique,Comoros,4.0,1.0,FIFA World Cup qualification,Mozambique,False,Home,2011
33761,Namibia,Djibouti,4.0,0.0,FIFA World Cup qualification,Namibia,False,Home,2011
33762,Niger,Botswana,1.0,1.0,Friendly,Niger,False,Draw,2011
33763,Nigeria,Zambia,2.0,0.0,Friendly,Nigeria,False,Home,2011
33764,Panama,Dominica,3.0,0.0,FIFA World Cup qualification,Panama,False,Home,2011
33765,Poland,Hungary,2.0,1.0,Friendly,Poland,False,Home,2011
33766,Portugal,Bosnia and Herzegovina,6.0,2.0,UEFA Euro qualification,Portugal,False,Home,2011
33767,Qatar,Bahrain,0.0,0.0,FIFA World Cup qualification,Qatar,False,Draw,2011
33768,Rwanda,Eritrea,3.0,1.0,FIFA World Cup qualification,Rwanda,False,Home,2011
33769,Saudi Arabia,Oman,0.0,0.0,FIFA World Cup qualification,Saudi Arabia,False,Draw,2011
33770,Singapore,China PR,0.0,4.0,FIFA World Cup qualification,Singapore,False,Away,2011
33771,Slovenia,USA,2.0,3.0,Friendly,Slovenia,False,Away,2011
33772,Tanzania,Chad,0.0,1.0,FIFA World Cup qualification,Tanzania,False,Away,2011
