,home_team,away_team,home_score,away_score,tournament,country,neutral,outcome,year,continent
21825,Poland,Armenia,1.0,0.0,Friendly,Poland,False,Home,1999,Europe
21826,Romania,Estonia,2.0,0.0,Friendly,Romania,False,Home,1999,Europe
21827,Guatemala,Bolivia,0.0,3.0,Friendly,Guatemala,False,Away,1999,America
21828,Jamaica,Paraguay,1.0,3.0,Friendly,Guatemala,True,Away,1999,America
21829,Azerbaijan,Estonia,2.0,2.0,Friendly,Cyprus,True,Draw,1999,Europe
21830,Barbados,Guyana,2.0,0.0,CFU Caribbean Cup qualification,Barbados,False,Home,1999,America
21831,Bolivia,Paraguay,0.0,3.0,Friendly,Guatemala,True,Away,1999,America
21832,Guatemala,Jamaica,2.0,4.0,Friendly,Guatemala,False,Away,1999,America
21833,Barbados,Antigua and Barbuda,2.0,0.0,CFU Caribbean Cup qualification,Guadeloupe,True,Home,1999,America
21834,Greece,Croatia,3.0,2.0,Friendly,Greece,False,Home,1999,Europe
21835,Guadeloupe,Dominica,1.0,0.0,CFU Caribbean Cup qualification,Guadeloupe,False,Home,1999,America
21836,Hungary,Bosnia and Herzegovina,1.0,1.0,Friendly,Hungary,False,Draw,1999,Europe
21837,Luxembourg,Iceland,1.0,2.0,Friendly,Luxembourg,False,Away,1999,Europe
21838,Malta,Moldova,0.0,2.0,Friendly,Malta,False,Away,1999,Europe
21839,Romania,Israel,0.0,2.0,Friendly,Romania,False,Away,1999,Europe
21840,Switzerland,Austria,2.0,4.0,Friendly,Switzerland,False,Away,1999,Europe
21841,Mexico,Bolivia,2.0,1.0,USA Cup,USA,True,Home,1999,America
21842,USA,Guatemala,3.0,1.0,USA Cup,USA,False,Home,1999,America
21843,Barbados,Dominica,3.0,1.0,CFU Caribbean Cup qualification,Guadeloupe,True,Home,1999,America
21844,Guadeloupe,Antigua and Barbuda,2.0,1.0,CFU Caribbean Cup qualification,Guadeloupe,False,Home,1999,America
21845,Guatemala,Bolivia,2.0,1.0,USA Cup,USA,True,Home,1999,America
21846,USA,Mexico,1.0,2.0,USA Cup,USA,False,Away,1999,America
21847,Antigua and Barbuda,Dominica,1.0,1.0,CFU Caribbean Cup qualification,Guadeloupe,True,Draw,1999,America
21848,Guadeloupe,Barbados,1.0,0.0,CFU Caribbean Cup qualification,Guadeloupe,False,Home,1999,America
21849,Cyprus,Estonia,1.0,2.0,Friendly,Cyprus,False,Away,1999,Europe
21850,British Virgin Islands,Dominican Republic,0.0,0.0,CFU Caribbean Cup qualification,Haiti,True,Draw,1999,America
21851,Costa Rica,Belize,7.0,0.0,UNCAF Cup,Costa Rica,False,Home,1999,America
21852,Guatemala,Nicaragua,1.0,0.0,UNCAF Cup,Costa Rica,True,Home,1999,America
21853,Haiti,Puerto Rico,2.0,0.0,CFU Caribbean Cup qualification,Haiti,False,Home,1999,America
21854,British Virgin Islands,Puerto Rico,5.0,0.0,CFU Caribbean Cup qualification,Haiti,True,Home,1999,America
21855,Guatemala,El Salvador,1.0,1.0,UNCAF Cup,Costa Rica,True,Draw,1999,America
21856,Haiti,Dominican Republic,4.0,0.0,CFU Caribbean Cup qualification,Haiti,False,Home,1999,America
21857,Honduras,Belize,5.0,1.0,UNCAF Cup,Costa Rica,True,Home,1999,America
21858,Georgia,Ukraine,0.0,1.0,Friendly,Georgia,False,Away,1999,Europe
21859,Costa Rica,Honduras,0.0,1.0,UNCAF Cup,Costa Rica,False,Away,1999,America
21860,Dominican Republic,Puerto Rico,2.0,0.0,CFU Caribbean Cup qualification,Haiti,True,Home,1999,America
21861,El Salvador,Nicaragua,1.0,0.0,UNCAF Cup,Costa Rica,True,Home,1999,America
21862,Haiti,British Virgin Islands,6.0,0.0,CFU Caribbean Cup qualification,Haiti,False,Home,1999,America
21863,Costa Rica,Guatemala,1.0,0.0,UNCAF Cup,Costa Rica,False,Home,1999,America
21864,Honduras,El Salvador,3.0,1.0,UNCAF Cup,Costa Rica,True,Home,1999,America
21865,Costa Rica,Honduras,1.0,2.0,UNCAF Cup,Costa Rica,False,Away,1999,America
21866,Guatemala,El Salvador,1.0,0.0,UNCAF Cup,Costa Rica,True,Home,1999,America
21867,Portugal,Azerbaijan,7.0,0.0,UEFA Euro qualification,Portugal,False,Home,1999,Europe
21868,Andorra,Iceland,0.0,2.0,UEFA Euro qualification,Andorra,False,Away,1999,Europe
21869,Armenia,Russia,0.0,3.0,UEFA Euro qualification,Armenia,False,Away,1999,Europe
21870,Belarus,Switzerland,0.0,1.0,UEFA Euro qualification,Belarus,False,Away,1999,Europe
21871,Belgium,Bulgaria,0.0,1.0,Friendly,Belgium,False,Away,1999,Europe
21872,Czech Republic,Lithuania,2.0,0.0,UEFA Euro qualification,Czech Republic,False,Home,1999,Europe
21873,Denmark,Italy,1.0,2.0,UEFA Euro qualification,Denmark,False,Away,1999,Europe
21874,England,Poland,3.0,1.0,UEFA Euro qualification,England,False,Home,1999,Europe
21875,France,Ukraine,0.0,0.0,UEFA Euro qualification,France,False,Draw,1999,Europe
21876,Georgia,Slovenia,1.0,1.0,UEFA Euro qualification,Georgia,False,Draw,1999,Europe
21877,Greece,Norway,0.0,2.0,UEFA Euro qualification,Greece,False,Away,1999,Europe
21878,Hungary,Liechtenstein,5.0,0.0,UEFA Euro qualification,Hungary,False,Home,1999,Europe
21879,Northern Ireland,Germany,0.0,3.0,UEFA Euro qualification,Northern Ireland,False,Away,1999,Europe
21880,Romania,Slovakia,0.0,0.0,UEFA Euro qualification,Romania,False,Draw,1999,Europe
21881,Spain,Austria,9.0,0.0,UEFA Euro qualification,Spain,False,Home,1999,Europe
21882,Sweden,Luxembourg,2.0,0.0,UEFA Euro qualification,Sweden,False,Home,1999,Europe
21883,Turkey,Moldova,2.0,0.0,UEFA Euro qualification,Turkey,False,Home,1999,Europe
21884,Costa Rica,El Salvador,4.0,0.0,UNCAF Cup,Costa Rica,False,Home,1999,America
21885,Honduras,Guatemala,0.0,2.0,UNCAF Cup,Costa Rica,True,Away,1999,America
21886,Israel,Cyprus,3.0,0.0,UEFA Euro qualification,Israel,False,Home,1999,Europe
21887,Korea Republic,Brazil,1.0,0.0,Friendly,Korea Republic,False,Home,1999,Asia
21888,Trinidad and Tobago,Jamaica,2.0,0.0,Friendly,Trinidad and Tobago,False,Home,1999,America
21889,Belgium,Egypt,0.0,1.0,Friendly,Belgium,False,Away,1999,Europe
21890,Venezuela,Colombia,0.0,0.0,Friendly,Venezuela,False,Draw,1999,America
21891,Azerbaijan,Romania,0.0,1.0,UEFA Euro qualification,Azerbaijan,False,Away,1999,Europe
21892,France,Armenia,2.0,0.0,UEFA Euro qualification,France,False,Home,1999,Europe
21893,Germany,Finland,2.0,0.0,UEFA Euro qualification,Germany,False,Home,1999,Europe
21894,Italy,Belarus,1.0,1.0,UEFA Euro qualification,Italy,False,Draw,1999,Europe
21895,Jamaica,Paraguay,3.0,0.0,Friendly,Jamaica,False,Home,1999,America
21896,Japan,Brazil,0.0,2.0,Friendly,Japan,False,Away,1999,Asia
21897,Latvia,Greece,0.0,0.0,UEFA Euro qualification,Latvia,False,Draw,1999,Europe
21898,Liechtenstein,Portugal,0.0,5.0,UEFA Euro qualification,Liechtenstein,False,Away,1999,Europe
21899,Lithuania,Estonia,1.0,2.0,UEFA Euro qualification,Lithuania,False,Away,1999,Europe
21900,Luxembourg,Bulgaria,0.0,2.0,UEFA Euro qualification,Luxembourg,False,Away,1999,Europe
21901,Moldova,Northern Ireland,0.0,0.0,UEFA Euro qualification,Moldova,False,Draw,1999,Europe
21902,Netherlands,Argentina,1.0,1.0,Friendly,Netherlands,False,Draw,1999,Europe
21903,Poland,Sweden,0.0,1.0,UEFA Euro qualification,Poland,False,Away,1999,Europe
21904,Russia,Andorra,6.0,1.0,UEFA Euro qualification,Russia,False,Home,1999,Europe
21905,San Marino,Spain,0.0,6.0,UEFA Euro qualification,San Marino,False,Away,1999,Europe
21906,Scotland,Czech Republic,1.0,2.0,UEFA Euro qualification,Scotland,False,Away,1999,Europe
21907,Slovakia,Hungary,0.0,0.0,UEFA Euro qualification,Slovakia,False,Draw,1999,Europe
21908,Switzerland,Wales,2.0,0.0,UEFA Euro qualification,Switzerland,False,Home,1999,Europe
21909,Ukraine,Iceland,1.0,1.0,UEFA Euro qualification,Ukraine,False,Draw,1999,Europe
21910,Mali,Burkina Faso,5.0,2.0,Friendly,Mali,False,Home,1999,Africa
21911,Eswatini,Namibia,1.0,1.0,Friendly,Eswatini,False,Draw,1999,Africa
21912,Algeria,Liberia,4.0,1.0,African Cup of Nations qualification,Algeria,False,Home,1999,Africa
21913,Gabon,South Africa,1.0,0.0,African Cup of Nations qualification,Gabon,False,Home,1999,Africa
21914,Mauritius,Angola,1.0,1.0,African Cup of Nations qualification,Mauritius,False,Draw,1999,Africa
21915,Uganda,Tunisia,0.0,2.0,African Cup of Nations qualification,Uganda,False,Away,1999,Africa
21916,Zambia,Kenya,1.0,0.0,African Cup of Nations qualification,Zambia,False,Home,1999,Africa
21917,Burkina Faso,Burundi,3.0,1.0,African Cup of Nations qualification,Burkina Faso,False,Home,1999,Africa
21918,Congo DR,Madagascar,2.0,0.0,African Cup of Nations qualification,Congo DR,False,Home,1999,Africa
21919,Côte d'Ivoire,Congo,2.0,0.0,African Cup of Nations qualification,Côte d'Ivoire,False,Home,1999,Africa
21920,Mali,Namibia,2.0,1.0,African Cup of Nations qualification,Mali,False,Home,1999,Africa
21921,Mozambique,Cameroon,1.0,6.0,African Cup of Nations qualification,Mozambique,False,Away,1999,Africa
21922,St. Vincent / Grenadines,Grenada,2.0,1.0,Friendly,St. Vincent / Grenadines,False,Home,1999,America
21923,Mexico,Ecuador,0.0,0.0,Friendly,Mexico,False,Draw,1999,America
21924,Venezuela,Colombia,1.0,1.0,Friendly,Venezuela,False,Draw,1999,America
21925,St. Lucia,Martinique,3.0,1.0,CFU Caribbean Cup qualification,St. Vincent / Grenadines,True,Home,1999,America
21926,St. Vincent / Grenadines,Saint Kitts and Nevis,3.0,4.0,CFU Caribbean Cup qualification,St. Vincent / Grenadines,False,Away,1999,America
21927,Martinique,Saint Kitts and Nevis,2.0,1.0,CFU Caribbean Cup qualification,St. Vincent / Grenadines,True,Home,1999,America
21928,St. Vincent / Grenadines,St. Lucia,2.0,2.0,CFU Caribbean Cup qualification,St. Vincent / Grenadines,False,Draw,1999,America
21929,St. Kitts and Nevis,St. Lucia,4.0,3.0,CFU Caribbean Cup qualification,St. Vincent / Grenadines,True,Home,1999,America
21930,India,Bangladesh,0.0,0.0,SAFF Cup,India,False,Draw,1999,Asia
21931,Paraguay,Colombia,0.0,2.0,Friendly,Paraguay,False,Away,1999,America
21932,Sri Lanka,Maldives,0.0,0.0,SAFF Cup,India,True,Draw,1999,Asia
21933,Malawi,Angola,1.0,2.0,COSAFA Cup qualification,Malawi,False,Away,1999,Africa
21934,Pakistan,Bangladesh,0.0,4.0,SAFF Cup,India,True,Away,1999,Asia
21935,Sri Lanka,Nepal,2.0,3.0,SAFF Cup,India,True,Away,1999,Asia
21936,Eswatini,Lesotho,4.0,1.0,Friendly,Eswatini,False,Home,1999,Africa
21937,India,Pakistan,2.0,0.0,SAFF Cup,India,False,Home,1999,Asia
21938,Nepal,Maldives,2.0,3.0,SAFF Cup,India,True,Away,1999,Asia
21939,Northern Ireland,Canada,1.0,1.0,Friendly,Northern Ireland,False,Draw,1999,Europe
21940,Austria,San Marino,7.0,0.0,UEFA Euro qualification,Austria,False,Home,1999,Europe
21941,Bolivia,Chile,1.0,1.0,Friendly,Bolivia,False,Draw,1999,America
21942,Croatia,Italy,0.0,0.0,Friendly,Croatia,False,Draw,1999,Europe
21943,Denmark,South Africa,1.0,1.0,Friendly,Denmark,False,Draw,1999,Europe
21944,Georgia,Norway,1.0,4.0,UEFA Euro qualification,Georgia,False,Away,1999,Europe
21945,Germany,Scotland,0.0,1.0,Friendly,Germany,False,Away,1999,Europe
21946,Greece,Switzerland,1.0,1.0,Friendly,Greece,False,Draw,1999,Europe
21947,Hungary,England,1.0,1.0,Friendly,Hungary,False,Draw,1999,Europe
21948,Republic of Ireland,Sweden,2.0,0.0,Friendly,Republic of Ireland,False,Home,1999,Europe
21949,Latvia,Albania,0.0,0.0,UEFA Euro qualification,Latvia,False,Draw,1999,Europe
21950,Malta,Iceland,1.0,2.0,Friendly,Malta,False,Away,1999,Europe
21951,Netherlands,Morocco,1.0,2.0,Friendly,Netherlands,False,Away,1999,Europe
21952,Paraguay,Mexico,2.0,1.0,Friendly,Paraguay,False,Home,1999,America
21953,Poland,Czech Republic,2.0,1.0,Friendly,Poland,False,Home,1999,Europe
21954,Romania,Belgium,1.0,0.0,Friendly,Romania,False,Home,1999,Europe
21955,Slovenia,Finland,1.0,1.0,Friendly,Slovenia,False,Draw,1999,Europe
21956,Bangladesh,Nepal,2.0,1.0,SAFF Cup,India,True,Home,1999,Asia
21957,India,Maldives,2.0,1.0,SAFF Cup,India,False,Home,1999,Asia
21958,India,Bangladesh,2.0,0.0,SAFF Cup,India,False,Home,1999,Asia
21959,Maldives,Nepal,2.0,0.0,SAFF Cup,India,True,Home,1999,Asia
21960,Guernsey,Jersey,2.0,0.0,Friendly,Guernsey,False,Home,1999,Europe
21961,Curaçao,Grenada,1.0,3.0,CFU Caribbean Cup qualification,Netherlands Antilles,True,Away,1999,America
21962,Bermuda,Bahamas,6.0,0.0,CFU Caribbean Cup qualification,Bermuda,False,Home,1999,America
21963,Cuba,Cayman Islands,4.0,1.0,CFU Caribbean Cup qualification,Bermuda,True,Home,1999,America
21964,Spain,Croatia,3.0,1.0,Friendly,Spain,False,Home,1999,Europe
21965,Grenada,Suriname,0.0,0.0,CFU Caribbean Cup qualification,Netherlands Antilles,True,Draw,1999,America
21966,Trinidad and Tobago,South Africa,2.0,0.0,Friendly,Trinidad and Tobago,False,Home,1999,America
21967,Bermuda,Cayman Islands,4.0,1.0,CFU Caribbean Cup qualification,Bermuda,False,Home,1999,America
21968,Cuba,Bahamas,7.0,0.0,CFU Caribbean Cup qualification,Bermuda,True,Home,1999,America
21969,Curaçao,Suriname,1.0,1.0,CFU Caribbean Cup qualification,Netherlands Antilles,True,Draw,1999,America
21970,Namibia,Mali,0.0,0.0,African Cup of Nations qualification,Namibia,False,Draw,1999,Africa
21971,Bermuda,Cuba,1.0,2.0,CFU Caribbean Cup qualification,Bermuda,False,Away,1999,America
21972,Cayman Islands,Bahamas,4.0,1.0,CFU Caribbean Cup qualification,Bermuda,True,Home,1999,America
21973,Jamaica,South Africa,1.0,1.0,Friendly,Jamaica,False,Draw,1999,America
21974,Eswatini,Mozambique,3.0,1.0,COSAFA Cup qualification,Eswatini,False,Home,1999,Africa
21975,Libya,Senegal,2.0,1.0,Friendly,Libya,False,Home,1999,Africa
21976,Eswatini,Botswana,2.0,1.0,Friendly,Eswatini,False,Home,1999,Africa
21977,Russia,Belarus,1.0,1.0,Friendly,Russia,False,Draw,1999,Europe
21978,Slovakia,Bulgaria,2.0,0.0,Friendly,Slovakia,False,Home,1999,Europe
21979,Norway,Jamaica,6.0,0.0,Friendly,Norway,False,Home,1999,Europe
21980,Haiti,Honduras,0.0,2.0,Friendly,USA,True,Away,1999,America
21981,Malawi,Namibia,1.0,1.0,COSAFA Cup qualification,Malawi,False,Draw,1999,Africa
21982,Uganda,Zambia,0.0,1.0,Friendly,Uganda,False,Away,1999,Africa
21983,Sweden,Jamaica,2.0,1.0,Friendly,Sweden,False,Home,1999,Europe
21984,Botswana,Mozambique,0.0,2.0,COSAFA Cup qualification,Botswana,False,Away,1999,Africa
21985,Canada,Guatemala,1.0,0.0,Friendly,Canada,False,Home,1999,America
21986,Chile,Costa Rica,3.0,0.0,Friendly,Chile,False,Home,1999,America
21987,El Salvador,Colombia,2.0,1.0,Friendly,USA,True,Home,1999,America
21988,Republic of Ireland,Northern Ireland,0.0,1.0,Friendly,Republic of Ireland,False,Away,1999,Europe
21989,St. Kitts and Nevis,Antigua and Barbuda,4.0,1.0,Friendly,St. Kitts and Nevis,False,Home,1999,America
21990,Belgium,Peru,1.0,1.0,Kirin Cup,Japan,True,Draw,1999,Asia
21991,Lesotho,Mauritius,1.0,2.0,Friendly,Lesotho,False,Away,1999,Africa
21992,Norway,Georgia,1.0,0.0,UEFA Euro qualification,Norway,False,Home,1999,Europe
21993,Mali,Senegal,1.0,1.0,Friendly,Mali,False,Draw,1999,Africa
21994,Canada,Guatemala,2.0,0.0,Friendly,Canada,False,Home,1999,America
21995,Ecuador,IR Iran,1.0,1.0,Friendly,Canada,True,Draw,1999,America
21996,Grenada,Guadeloupe,2.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
21997,Japan,Belgium,0.0,0.0,Kirin Cup,Japan,False,Draw,1999,Asia
21998,Trinidad and Tobago,Jamaica,1.0,0.0,CFU Caribbean Cup,Trinidad and Tobago,False,Home,1999,America
21999,Canada,IR Iran,0.0,1.0,Friendly,Canada,False,Away,1999,America
22000,Cuba,Haiti,3.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22001,Ecuador,Guatemala,3.0,1.0,Friendly,Canada,True,Home,1999,America
22002,Germany,Moldova,6.0,1.0,UEFA Euro qualification,Germany,False,Home,1999,Europe
22003,Poland,Bulgaria,2.0,0.0,UEFA Euro qualification,Poland,False,Home,1999,Europe
22004,Albania,Norway,1.0,2.0,UEFA Euro qualification,Albania,False,Away,1999,Europe
22005,Azerbaijan,Liechtenstein,4.0,0.0,UEFA Euro qualification,Azerbaijan,False,Home,1999,Europe
22006,Bosnia and Herzegovina,Lithuania,2.0,0.0,UEFA Euro qualification,Bosnia and Herzegovina,False,Home,1999,Europe
22007,Brazil,Netherlands,2.0,2.0,Friendly,Brazil,False,Draw,1999,America
22008,Denmark,Belarus,1.0,0.0,UEFA Euro qualification,Denmark,False,Home,1999,Europe
22009,England,Sweden,0.0,0.0,UEFA Euro qualification,England,False,Draw,1999,Europe
22010,Estonia,Czech Republic,0.0,2.0,UEFA Euro qualification,Estonia,False,Away,1999,Europe
22011,Faroe Islands,Scotland,1.0,1.0,UEFA Euro qualification,Faroe Islands,False,Draw,1999,Europe
22012,Finland,Turkey,2.0,4.0,UEFA Euro qualification,Finland,False,Away,1999,Europe
22013,France,Russia,2.0,3.0,UEFA Euro qualification,France,False,Away,1999,Europe
22014,Georgia,Greece,1.0,2.0,UEFA Euro qualification,Georgia,False,Away,1999,Europe
22015,Guam,Micronesia,3.0,0.0,Friendly,Guam,False,Home,1999,Asia
22016,Iceland,Armenia,2.0,0.0,UEFA Euro qualification,Iceland,False,Home,1999,Europe
22017,Italy,Wales,4.0,0.0,UEFA Euro qualification,Italy,False,Home,1999,Europe
22018,Jamaica,Guadeloupe,5.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22019,Korea Republic,Belgium,1.0,2.0,Friendly,Korea Republic,False,Away,1999,Asia
22020,Latvia,Slovenia,1.0,2.0,UEFA Euro qualification,Latvia,False,Away,1999,Europe
22021,North Macedonia,Croatia,1.0,1.0,UEFA Euro qualification,North Macedonia,False,Draw,1999,Europe
22022,Namibia,Côte d'Ivoire,1.0,1.0,African Cup of Nations qualification,Namibia,False,Draw,1999,Africa
22023,Portugal,Slovakia,1.0,0.0,UEFA Euro qualification,Portugal,False,Home,1999,Europe
22024,Romania,Hungary,2.0,0.0,UEFA Euro qualification,Romania,False,Home,1999,Europe
22025,South Africa,Mauritius,2.0,0.0,African Cup of Nations qualification,South Africa,False,Home,1999,Africa
22026,Spain,San Marino,9.0,0.0,UEFA Euro qualification,Spain,False,Home,1999,Europe
22027,Trinidad and Tobago,Grenada,7.0,0.0,CFU Caribbean Cup,Trinidad and Tobago,False,Home,1999,America
22028,Uganda,Liberia,1.0,0.0,African Cup of Nations qualification,Uganda,False,Home,1999,Africa
22029,Ukraine,Andorra,4.0,0.0,UEFA Euro qualification,Ukraine,False,Home,1999,Europe
22030,Burkina Faso,Senegal,2.0,2.0,African Cup of Nations qualification,Burkina Faso,False,Draw,1999,Africa
22031,Cameroon,Eritrea,1.0,0.0,African Cup of Nations qualification,Cameroon,False,Home,1999,Africa
22032,Canada,Ecuador,1.0,2.0,Friendly,Canada,False,Away,1999,America
22033,Gabon,Angola,3.0,1.0,African Cup of Nations qualification,Gabon,False,Home,1999,Africa
22034,Guatemala,IR Iran,2.0,2.0,Friendly,Canada,True,Draw,1999,America
22035,Haiti,Saint Kitts and Nevis,2.0,0.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22036,Israel,Austria,5.0,0.0,UEFA Euro qualification,Israel,False,Home,1999,Europe
22037,Japan,Peru,0.0,0.0,Kirin Cup,Japan,False,Draw,1999,Asia
22038,Kenya,Congo DR,0.0,1.0,African Cup of Nations qualification,Kenya,False,Away,1999,Africa
22039,Mali,Congo,3.0,1.0,African Cup of Nations qualification,Mali,False,Home,1999,Africa
22040,Morocco,Guinea,1.0,0.0,African Cup of Nations qualification,Morocco,False,Home,1999,Africa
22041,Tunisia,Algeria,2.0,0.0,African Cup of Nations qualification,Tunisia,False,Home,1999,Africa
22042,Jamaica,Grenada,2.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22043,Trinidad and Tobago,Guadeloupe,3.0,2.0,CFU Caribbean Cup,Trinidad and Tobago,False,Home,1999,America
22044,Brazil,Netherlands,3.0,1.0,Friendly,Brazil,False,Home,1999,America
22045,Cuba,Saint Kitts and Nevis,2.0,0.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22046,Serbia,Malta,4.0,1.0,UEFA Euro qualification,Greece,True,Home,1999,Europe
22047,Albania,Slovenia,0.0,1.0,UEFA Euro qualification,Albania,False,Away,1999,Europe
22048,Andorra,France,0.0,1.0,UEFA Euro qualification,Spain,True,Away,1999,Europe
22049,Armenia,Ukraine,0.0,0.0,UEFA Euro qualification,Armenia,False,Draw,1999,Europe
22050,Bulgaria,England,1.0,1.0,UEFA Euro qualification,Bulgaria,False,Draw,1999,Europe
22051,Czech Republic,Scotland,3.0,2.0,UEFA Euro qualification,Czech Republic,False,Home,1999,Europe
22052,Estonia,Lithuania,1.0,2.0,UEFA Euro qualification,Estonia,False,Away,1999,Europe
22053,Faroe Islands,Bosnia and Herzegovina,2.0,2.0,UEFA Euro qualification,Faroe Islands,False,Draw,1999,Europe
22054,Greece,Latvia,1.0,2.0,UEFA Euro qualification,Greece,False,Away,1999,Europe
22055,Hungary,Slovakia,0.0,1.0,UEFA Euro qualification,Hungary,False,Away,1999,Europe
22056,Republic of Ireland,North Macedonia,1.0,0.0,UEFA Euro qualification,Republic of Ireland,False,Home,1999,Europe
22057,Luxembourg,Poland,2.0,3.0,UEFA Euro qualification,Luxembourg,False,Away,1999,Europe
22058,Mexico,Argentina,2.0,2.0,Friendly,USA,True,Draw,1999,America
22059,Moldova,Finland,0.0,0.0,UEFA Euro qualification,Moldova,False,Draw,1999,Europe
22060,Portugal,Liechtenstein,8.0,0.0,UEFA Euro qualification,Portugal,False,Home,1999,Europe
22061,Romania,Azerbaijan,4.0,0.0,UEFA Euro qualification,Romania,False,Home,1999,Europe
22062,Russia,Iceland,1.0,0.0,UEFA Euro qualification,Russia,False,Home,1999,Europe
22063,Switzerland,Italy,0.0,0.0,UEFA Euro qualification,Switzerland,False,Draw,1999,Europe
22064,Wales,Denmark,0.0,2.0,UEFA Euro qualification,England,True,Away,1999,Europe
22065,Cuba,Jamaica,2.0,0.0,CFU Caribbean Cup,Trinidad and Tobago,True,Home,1999,America
22066,Guam,Micronesia,4.0,1.0,Friendly,Guam,False,Home,1999,Asia
22067,Trinidad and Tobago,Haiti,6.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,False,Home,1999,America
22068,Korea Republic,Mexico,1.0,1.0,Korea Cup,Korea Republic,False,Draw,1999,Asia
22069,Croatia,Egypt,2.0,2.0,Korea Cup,Korea Republic,True,Draw,1999,Asia
22070,Kenya,Zanzibar,0.0,1.0,Friendly,Kenya,False,Away,1999,Africa
22071,Trinidad and Tobago,Cuba,2.0,1.0,CFU Caribbean Cup,Trinidad and Tobago,False,Home,1999,America
22072,USA,Argentina,1.0,0.0,Friendly,USA,False,Home,1999,America
22073,Venezuela,Ecuador,3.0,2.0,Friendly,Venezuela,False,Home,1999,America
22074,Brazil,Poland,2.0,0.0,Friendly,Thailand,True,Home,1999,Asia
22075,Croatia,Mexico,2.0,1.0,Korea Cup,Korea Republic,True,Home,1999,Asia
22076,Korea Republic,Egypt,0.0,0.0,Korea Cup,Korea Republic,False,Draw,1999,Asia
